timestamp,row,score,avg_score,status
2026-04-08 11:10:29.948943,0,0.10494743932791689,0.10494743932791689,NORMAL
2026-04-08 11:10:31.956114,1,0.11791107030750747,0.11142925481771218,NORMAL
2026-04-08 11:10:33.963545,2,0.11433686319580039,0.11239845761040825,NORMAL
2026-04-08 11:10:35.971541,3,0.12511089692561939,0.11557656743921103,NORMAL
2026-04-08 11:10:37.979165,4,0.12300263499217923,0.11706178094980468,NORMAL
2026-04-08 11:10:39.987424,5,0.11639706079197454,0.11935170524261621,NORMAL
2026-04-08 11:10:41.995160,6,0.12987526078958855,0.12174454333903242,NORMAL
2026-04-08 11:10:44.002597,7,0.1402171411836608,0.1269205989366045,NORMAL
